"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000118960",391.249292048702,0.309313141308722,0.0984975577945473,3.14031279794681,0.00168767530530537,0.00375044611724827,"HS1BP3","64342","HCLS1 binding protein 3"
"ENSG00000154813",1080.01145855451,0.204842512166108,0.0653144005374845,3.13625342161025,0.00171121266454117,0.00380217884064643,"DPH3","285381","diphthamide biosynthesis 3"
"ENSG00000131871",1091.13457373019,0.202951807282809,0.0647377647067848,3.13498323894923,0.00171863930859209,0.00381810463220232,"SELENOS","55829","selenoprotein S"
"ENSG00000176749",42.4352398236747,0.875282087652614,0.279301745750387,3.1338224732575,0.00172545211172801,0.00383266212850752,"CDK5R1","8851","cyclin dependent kinase 5 regulatory subunit 1"
"ENSG00000006210",8.42338075646171,-2.12398141530278,0.678065883187378,-3.13241156643747,0.00173376648852023,0.00385055010666232,"CX3CL1","6376","C-X3-C motif chemokine ligand 1"
"ENSG00000123395",542.115412544168,0.260730207570794,0.0833024962860622,3.12992070100087,0.00174853497677506,0.00388276457551768,"ATG101","60673","autophagy related 101"
"ENSG00000099822",179.57024665423,0.453791966855104,0.1450404915342,3.12872606852758,0.00175565898564368,0.00389799670539567,"HCN2","610","hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2"
"ENSG00000161048",116.560533791308,-0.523965476177088,0.167474420609944,-3.12862987833485,0.00175623376049706,0.00389868551923567,"NAPEPLD","222236","N-acyl phosphatidylethanolamine phospholipase D"
"ENSG00000106305",258.933126650368,-0.3541753091152,0.113230585758978,-3.12791201017978,0.00176052877619265,0.00390763149149507,"AIMP2","7965","aminoacyl tRNA synthetase complex interacting multifunctional protein 2"
"ENSG00000175354",226.45265791432,-0.381363848286917,0.122015237230648,-3.12554281696815,0.00177477231375865,0.00393865296795285,"PTPN2","5771","protein tyrosine phosphatase non-receptor type 2"
"ENSG00000105991",14.3482744402946,-1.52136015479243,0.48681420155453,-3.12513511301501,0.00177723407781989,0.00394352240874881,"HOXA1","3198","homeobox A1"
"ENSG00000182872",867.074963571902,-0.22381562646019,0.0716222379157347,-3.12494600801938,0.00177837698114493,0.00394546439080445,"RBM10","8241","RNA binding motif protein 10"
"ENSG00000170498",36.2120985888579,-0.95148900577614,0.304583048819767,-3.12390663059904,0.00178467078923951,0.00395878984240564,"KISS1","3814","KiSS-1 metastasis suppressor"
"ENSG00000187244",597.139074311825,-0.270582324968002,0.0866177908146381,-3.12386546023839,0.00178492051179166,0.00395878984240564,"BCAM","4059","basal cell adhesion molecule (Lutheran blood group)"
"ENSG00000144063",5.03872701559054,-3.32178567325867,1.06426521191887,-3.12120102776777,0.00180115033783126,0.00399418502542238,"MALL","7851","mal, T cell differentiation protein like"
"ENSG00000156973",220.945743256506,0.387563931638159,0.12420094749839,3.12045873597851,0.00180569594670848,0.00400366283475095,"PDE6D","5147","phosphodiesterase 6D"
"ENSG00000124374",5.20803296766438,-3.32065827764636,1.06438898206389,-3.11977889061524,0.00180986839705536,0.00401231053486791,"PAIP2B","400961","poly(A) binding protein interacting protein 2B"
"ENSG00000147813",120.63382883358,0.529351659952613,0.169687144682001,3.11957432570768,0.0018111256170304,0.00401449381016605,"NAPRT","93100","nicotinate phosphoribosyltransferase"
"ENSG00000058272",2066.64418592945,-0.156011346122965,0.0500227514442639,-3.11880777483412,0.00181584384606373,0.00402434685763717,"PPP1R12A","4659","protein phosphatase 1 regulatory subunit 12A"
"ENSG00000125970",2209.88970057987,-0.152633826544312,0.0489429382359968,-3.11860775109843,0.0018170768774073,0.00402647406694164,"RALY","22913","RALY heterogeneous nuclear ribonucleoprotein"
"ENSG00000196793",60.4649853615899,-0.716800949988806,0.229855616203626,-3.11848351512021,0.00181784310811271,0.00402756640519619,"ZNF239","8187","zinc finger protein 239"
"ENSG00000204963",11.2612690813472,1.84715119465873,0.592366743068407,3.11825607408453,0.00181924662984238,0.00403007016843785,"PCDHA7","56141","protocadherin alpha 7"
"ENSG00000137714",294.854766354051,0.34030196685948,0.109156784019904,3.11755215138464,0.00182359679733383,0.00403909972935166,"FDX1","2230","ferredoxin 1"
"ENSG00000110852",27.566699836296,1.09478098307957,0.351314023020956,3.1162461824482,0.00183169287400387,0.00405642217536724,"CLEC2B","9976","C-type lectin domain family 2 member B"
"ENSG00000101856",1383.70434721876,-0.184226790756213,0.0591210321417268,-3.11609564451748,0.0018326282218026,0.00405788382405751,"PGRMC1","10857","progesterone receptor membrane component 1"
"ENSG00000182512",760.997679850103,0.228344528134835,0.0733099154859656,3.11478367723052,0.00184079855888794,0.00407536264997603,"GLRX5","51218","glutaredoxin 5"
"ENSG00000176182",145.106649117626,0.468462262742167,0.150457664535095,3.11358191149442,0.00184831196670503,0.00409138206147472,"MYPOP","339344","Myb related transcription factor, partner of profilin"
"ENSG00000129197",326.95633148618,0.319408084707571,0.102622023253761,3.11247113027334,0.00185528158795885,0.00410619312859852,"RPAIN","84268","RPA interacting protein"
"ENSG00000135722",59.1841071061314,0.760934491398148,0.244519846439512,3.11195390672055,0.00185853515045585,0.0041127764335463,"FBXL8","55336","F-box and leucine rich repeat protein 8"
"ENSG00000182093",548.546593270464,0.252755194680948,0.0812247897397244,3.11179869459648,0.00185951252467105,0.00411381177479412,"GET1","7485","guided entry of tail-anchored proteins factor 1"
"ENSG00000204120",1308.63185948696,0.193964549581898,0.0623321271846216,3.11179095504625,0.00185956127314957,0.00411381177479412,"GIGYF2","26058","GRB10 interacting GYF protein 2"
"ENSG00000010278",1376.82812560834,-0.193553554214181,0.0622206591981135,-3.11076026369148,0.00186606370441052,0.00412757719879967,"CD9","928","CD9 molecule"
"ENSG00000117616",291.831625816382,0.69852998719248,0.224579333887012,3.11039299610675,0.0018683857671604,0.00413209325276261,"RSRP1","57035","arginine and serine rich protein 1"
"ENSG00000105483",279.386751290854,0.356055279464694,0.114478107844076,3.11024776850485,0.0018693047060961,0.00413350529008917,"CARD8","22900","caspase recruitment domain family member 8"
"ENSG00000143919",63.3539233565984,-0.699763395137756,0.225019731961721,-3.10978681308178,0.00187222418835449,0.00413933994718998,"CAMKMT","79823","calmodulin-lysine N-methyltransferase"
"ENSG00000143127",73.8625295752003,0.657235390421668,0.211347916358863,3.1097320557715,0.00187257127447612,0.00413948634216726,"ITGA10","8515","integrin subunit alpha 10"
"ENSG00000121743",122.39491562109,-0.535422440306424,0.172193914148024,-3.10941558507204,0.00187457842220065,0.00414330185758746,"GJA3","2700","gap junction protein alpha 3"
"ENSG00000103061",89.5661244779697,-0.592906081865866,0.190792983941552,-3.10758849522212,0.00188620504014278,0.00416837455115075,"SLC7A6OS","84138","solute carrier family 7 member 6 opposite strand"
"ENSG00000089225",386.17975348956,0.301389236363504,0.097026013727154,3.10627248081157,0.00189462044388346,0.00418578191513556,"TBX5","6910","T-box transcription factor 5"
"ENSG00000087053",1523.87473018545,0.174897831587486,0.0563048129399628,3.10626787400889,0.00189464996307975,0.00418578191513556,"MTMR2","8898","myotubularin related protein 2"
"ENSG00000110060",141.71243273936,0.473431384619574,0.152450687710094,3.10547227914032,0.00189975426912616,0.00419642961906194,"PUS3","83480","pseudouridine synthase 3"
"ENSG00000113734",159.799473644043,-0.454946281393748,0.146559313255391,-3.1041785833219,0.00190808121833206,0.00421419166728277,"BNIP1","662","BCL2 interacting protein 1"
"ENSG00000145506",3.93151698607067,4.30247089725502,1.38614676387612,3.103907183121,0.00190983234965804,0.00421742720546301,"NKD2","85409","NKD inhibitor of Wnt signaling pathway 2"
"ENSG00000150347",4570.1119874484,-0.141484166247672,0.0455882376495817,-3.10352348636952,0.00191231056031796,0.00422226712179267,"ARID5B","84159","AT-rich interaction domain 5B"
"ENSG00000135912",322.427512778028,-0.347163503520777,0.111901227624957,-3.10241014231152,0.00191951812408443,0.00423754615230023,"TTLL4","9654","tubulin tyrosine ligase like 4"
"ENSG00000108788",704.45785842722,0.2542916012884,0.0819721557383986,3.10217047481259,0.00192107294229172,0.00424034342122141,"MLX","6945","MAX dimerization protein MLX"
"ENSG00000214022",1007.61760572558,0.208699165193273,0.0672846188078847,3.10173660623929,0.0019238905621113,0.00424592679011625,"REPIN1","29803","replication initiator 1"
"ENSG00000196465",831.17596806801,0.213600135333327,0.0688866753520027,3.10074675896109,0.00193033301711358,0.00425950711277436,"MYL6B","140465","myosin light chain 6B"
"ENSG00000175104",173.707156044525,-0.440202161441698,0.142016287196342,-3.09965969489896,0.00193743102998356,0.00427452971854757,"TRAF6","7189","TNF receptor associated factor 6"
"ENSG00000010810",433.277614976563,-0.278090392540316,0.0898092168581219,-3.09645715962133,0.00195848159416285,0.00432032655811587,"FYN","2534","FYN proto-oncogene, Src family tyrosine kinase"
"ENSG00000139146",382.538032981057,0.302248029277437,0.0976313145658011,3.09581030043111,0.00196275886604591,0.00432907663394195,"SINHCAF","58516","SIN3-HDAC complex associated factor"
"ENSG00000242265",1122.97907308624,-0.220723674050546,0.0712985078886263,-3.09576848922748,0.0019630356320148,0.00432907663394195,"PEG10","23089","paternally expressed 10"
"ENSG00000178401",109.211517367477,-0.579931525392662,0.187341489449126,-3.09558511090064,0.00196424991359846,0.00433110640733306,"DNAJC22","79962","DnaJ heat shock protein family (Hsp40) member C22"
"ENSG00000130775",51.3489782062745,-0.779078434980189,0.251684515137721,-3.09545636748403,0.00196510282955352,0.00433233889333728,"THEMIS2","9473","thymocyte selection associated family member 2"
"ENSG00000130714",752.210472566121,0.230607731157807,0.0745364965790993,3.09389013089826,0.00197550629749028,0.00435462336410585,"POMT1","10585","protein O-mannosyltransferase 1"
"ENSG00000137502",351.395128530066,0.321433116911503,0.103947362006305,3.09226815098978,0.00198633329893877,0.00437783462834749,"RAB30","27314","RAB30, member RAS oncogene family"
"ENSG00000197852",287.329425281548,0.345078927098523,0.11160799608128,3.09188354969848,0.00198890855599974,0.00438285500872071,"INKA2","55924","inka box actin regulator 2"
"ENSG00000175137",1436.43366805897,0.172911786237892,0.0559449699764455,3.09074768134997,0.00199653213307579,0.00439899694681881,"SH3BP5L","80851","SH3 binding domain protein 5 like"
"ENSG00000163637",355.820287183853,0.307231206393989,0.0994481924897528,3.0893593810229,0.00200588637023436,0.00441894668527862,"PRICKLE2","166336","prickle planar cell polarity protein 2"
"ENSG00000037965",26.9643153776399,-1.12352296117255,0.36368476454641,-3.08927695273079,0.00200644302725561,0.00441951238016637,"HOXC8","3224","homeobox C8"
"ENSG00000138363",1269.31257556863,-0.179622639591246,0.0581502608898093,-3.08893953084095,0.00200872319239329,0.00442387364158583,"ATIC","471","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase"
"ENSG00000109680",286.112562161124,0.341623817752366,0.110636111239854,3.08781476431091,0.00201634111081084,0.00443998734366206,"TBC1D19","55296","TBC1 domain family member 19"
"ENSG00000055147",366.599041150116,-0.307899588949257,0.0997433274054668,-3.08691916500453,0.00202242585481463,0.00445256210502036,"FAM114A2","10827","family with sequence similarity 114 member A2"
"ENSG00000175928",22.7479028677421,-1.21205197445832,0.392645608136768,-3.08688534734898,0.00202265594335129,0.00445256210502036,"LRRN1","57633","leucine rich repeat neuronal 1"
"ENSG00000128394",51.7340362379988,-0.80051697735962,0.259409079130598,-3.08592505722054,0.00202919959846037,0.00446629983305092,"APOBEC3F","200316","apolipoprotein B mRNA editing enzyme catalytic subunit 3F"
"ENSG00000132749",14.3088458455628,-1.54386839547831,0.500630161944944,-3.08385014095114,0.00204340497475666,0.00449689450768458,"TESMIN","9633","testis expressed metallothionein like protein"
"ENSG00000185477",2.45456827670127,4.66078902593787,1.51157073294219,3.08340782496225,0.00204644495008006,0.00450291216397132,"GPRIN3","285513","GPRIN family member 3"
"ENSG00000119787",387.622513556315,0.313578976075539,0.101781620933224,3.08089980489964,0.00206376082501008,0.00454033542901905,"ATL2","64225","atlastin GTPase 2"
"ENSG00000160113",651.617530577721,0.263682424725059,0.0856087740055495,3.08008644894232,0.00206940519606154,0.00455207369844103,"NR2F6","2063","nuclear receptor subfamily 2 group F member 6"
"ENSG00000047644",925.61186004475,-0.207475105771326,0.0673754385503694,-3.07938783383531,0.00207426461245335,0.0045620820561614,"WWC3","55841","WWC family member 3"
"ENSG00000198252",806.490158626469,0.220559716160727,0.0716774768236417,3.07711328488029,0.0020901584947109,0.00459635271486858,"STYX","6815","serine/threonine/tyrosine interacting protein"
"ENSG00000253731",193.068465940268,0.407002908758579,0.132351403133941,3.07516882421479,0.00210383429695511,0.00462573621789116,"PCDHGA6","56109","protocadherin gamma subfamily A, 6"
"ENSG00000152382",80.2979579705123,-0.642723323481597,0.209013728031311,-3.07502923150251,0.00210481923220441,0.00462721149227754,"TADA1","117143","transcriptional adaptor 1"
"ENSG00000111843",1225.92840655923,0.184315402953005,0.0599638721293233,3.07377419782856,0.00211369348316973,0.00464602752497472,"TMEM14C","51522","transmembrane protein 14C"
"ENSG00000066056",41.1058033512365,-0.955006239474642,0.310735325228489,-3.07337519083937,0.00211652201258702,0.00465155106196055,"TIE1","7075","tyrosine kinase with immunoglobulin like and EGF like domains 1"
"ENSG00000198523",13.265590403275,1.66922201932439,0.543348339012191,3.07210292086113,0.00212556423089595,0.00467072694721105,"PLN","5350","phospholamban"
"ENSG00000104408",2816.79615741847,0.140336000398873,0.0456932788543325,3.07126133027694,0.00213156499618906,0.0046832148052824,"EIF3E","3646","eukaryotic translation initiation factor 3 subunit E"
"ENSG00000104415",65.2829383086594,0.679744924845371,0.221340341643528,3.07103946708508,0.00213314952521401,0.00468599757081593,"CCN4","8840","cellular communication network factor 4"
"ENSG00000170340",253.882823583012,0.357416244351797,0.116400262519764,3.07057936652944,0.0021364389692002,0.00469252422176938,"B3GNT2","10678","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2"
"ENSG00000168811",86.2171371431666,-0.600522818356916,0.195586530822698,-3.07036898620232,0.0021379446118295,0.00469513152870559,"IL12A","3592","interleukin 12A"
"ENSG00000181555",1096.8223479901,-0.196347397502973,0.063961113783802,-3.06979328356689,0.0021420697559017,0.00470348987820012,"SETD2","29072","SET domain containing 2, histone lysine methyltransferase"
"ENSG00000133401",13.6764269525596,1.58330753811055,0.515797518465472,3.06963000291468,0.00214324105606595,0.00470536074546403,"PDZD2","23037","PDZ domain containing 2"
"ENSG00000124786",661.064461433121,0.251597847928387,0.0819835150902905,3.06888339261004,0.00214860437974898,0.00471643302781359,"SLC35B3","51000","solute carrier family 35 member B3"
"ENSG00000159579",935.607858607449,0.203606455370552,0.0663509715286806,3.06862809510698,0.00215044114738325,0.00471976197023593,"RSPRY1","89970","ring finger and SPRY domain containing 1"
"ENSG00000186814",249.674344417248,-0.380856311024343,0.124116175012761,-3.0685469559885,0.00215102521363499,0.0047203409169971,"ZSCAN30","100101467","zinc finger and SCAN domain containing 30"
"ENSG00000011260",542.287686845101,0.255831505621674,0.083431826092503,3.06635390358144,0.00216686672677743,0.00475439657871755,"UTP18","51096","UTP18 small subunit processome component"
"ENSG00000149476",163.473576027319,-0.441856009963982,0.144109435049416,-3.06611437212607,0.00216860344546177,0.00475749889538784,"TKFC","26007","triokinase and FMN cyclase"
"ENSG00000154175",52.4389092152485,-0.749025141020541,0.244397996329701,-3.0647761121989,0.00217832997829485,0.00477803528421771,"ABI3BP","25890","ABI family member 3 binding protein"
"ENSG00000183397",54.3994084365589,0.819960594557649,0.267546782473256,3.06473726567656,0.00217861291287441,0.00477803528421771,"TEKTIP1","100128569","tektin bundle interacting protein 1"
"ENSG00000135913",130.87651454279,0.50302733719699,0.164147478170866,3.0644841017501,0.00218045763112847,0.00478136952351903,"USP37","57695","ubiquitin specific peptidase 37"
"ENSG00000204435",483.531899629159,0.276642269907827,0.0902941923593913,3.06378807627768,0.0021855367108533,0.00479179411552455,"CSNK2B","1460","casein kinase 2 beta"
"ENSG00000181873",190.465400694496,0.412908265421995,0.134784714919248,3.06346506478407,0.00218789749235385,0.00479625661792518,"IBA57","200205","iron-sulfur cluster assembly factor IBA57"
"ENSG00000125149",293.988652704412,0.343264481833232,0.112075019403122,3.06280992554233,0.00219269286267468,0.00480605404671318,"PHAF1","80262","phagophore assembly factor 1"
"ENSG00000064655",71.435365411837,-0.648857676827725,0.211855478676415,-3.06273730035927,0.00219322504415622,0.00480650568041254,"EYA2","2139","EYA transcriptional coactivator and phosphatase 2"
"ENSG00000101871",643.70988799782,-0.234887415343895,0.0767043340784499,-3.06224437205416,0.00219684024498731,0.00481371268668198,"MID1","4281","midline 1"
"ENSG00000066379",72.0606818847634,0.646599278936879,0.211167625724648,3.06201898476622,0.00219849508388172,0.00481662264698214,"POLR1H","30834","RNA polymerase I subunit H"
"ENSG00000084093",1007.33599570002,0.211005996422941,0.068928808645202,3.06121635598048,0.00220439742938687,0.00482883610497973,"REST","5978","RE1 silencing transcription factor"
"ENSG00000151414",2416.78426352625,-0.162967706658385,0.0532423455301031,-3.06086640315731,0.00220697544479378,0.00483376491386101,"NEK7","140609","NIMA related kinase 7"
"ENSG00000266094",28.9791689724356,-1.09856510009572,0.359014325407922,-3.05994781363528,0.00221375561680694,0.00484789454390798,"RASSF5","83593","Ras association domain family member 5"
"ENSG00000129245",1219.12226218413,0.191013277881371,0.0624343300060853,3.05942704699087,0.00221760790457865,0.00485469055835299,"FXR2","9513","FMR1 autosomal homolog 2"
"ENSG00000052841",1171.65406468903,0.186672451279353,0.0610157413534782,3.05941462216966,0.0022176998901919,0.00485469055835299,"TTC17","55761","tetratricopeptide repeat domain 17"
"ENSG00000145907",3424.94185392696,0.139142730702203,0.0454804766878839,3.0593947301188,0.00221784716578849,0.00485469055835299,"G3BP1","10146","G3BP stress granule assembly factor 1"
"ENSG00000189079",423.699396887168,0.300859589806478,0.098348966653605,3.05910270380507,0.00222001028494644,0.00485870382826561,"ARID2","196528","AT-rich interaction domain 2"
"ENSG00000157510",148.170332021942,-0.473447639866324,0.154864296464297,-3.0571774816765,0.00223431939148353,0.00488929460901029,"AFAP1L1","134265","actin filament associated protein 1 like 1"
"ENSG00000198417",8.7900051514084,2.14218662146359,0.700917094821097,3.05626248423911,0.00224114964421411,0.0049035129834364,"MT1F","4494","metallothionein 1F"
"ENSG00000023892",13.1905697368233,-1.57601891171155,0.515741764329653,-3.05582952693393,0.00224438823806563,0.00490986994992003,"DEF6","50619","DEF6 guanine nucleotide exchange factor"
"ENSG00000182858",202.743543555352,0.389578755175318,0.127544481212299,3.05445403417227,0.00225470562962994,0.00493170845495489,"ALG12","79087","ALG12 alpha-1,6-mannosyltransferase"
"ENSG00000278845",457.272959115949,0.271973787021873,0.0890858238199105,3.05294125776595,0.00226610293214458,0.00495590221308011,"MRPL45","84311","mitochondrial ribosomal protein L45"
"ENSG00000164342",3.51765533707121,-4.3231017028657,1.41632026127959,-3.0523475664748,0.00227059022363626,0.00496497903797495,"TLR3","7098","toll like receptor 3"
"ENSG00000163293",20.1676949791898,1.26783559739014,0.415402918128504,3.05206232806948,0.00227274903223735,0.00496896235530545,"NIPAL1","152519","NIPA like domain containing 1"
"ENSG00000160753",577.447131856615,0.27644630955867,0.0905785290695156,3.05200705286909,0.00227316759648774,0.00496914031994013,"RUSC1","23623","RUN and SH3 domain containing 1"
"ENSG00000100726",486.485190233051,-0.265192208537476,0.0869031184301516,-3.05158449234045,0.00227636971520532,0.00497540217450631,"TELO2","9894","telomere maintenance 2"
"ENSG00000168818",467.103583151358,0.28047995360575,0.0919452504869011,3.05051051707894,0.00228452679184217,0.00499249048905247,"STX18","53407","syntaxin 18"
"ENSG00000114771",8.87502828904809,2.07181618647553,0.679211937380216,3.05032357715432,0.00228594937434719,0.00499485869223555,"AADAC","13","arylacetamide deacetylase"
"ENSG00000183048",35.0216542042619,-0.933602007575374,0.306283996467808,-3.04815797868009,0.00230248848041957,0.00503025129327358,"SLC25A10","1468","solute carrier family 25 member 10"
"ENSG00000169131",140.346514471196,0.462780395810049,0.151846411967956,3.04768739552246,0.00230609688257122,0.00503738785465165,"ZNF354A","6940","zinc finger protein 354A"
"ENSG00000102935",9.55144995450832,1.97797043440767,0.649127143601316,3.04712328533054,0.00231042926979059,0.00504610352373648,"ZNF423","23090","zinc finger protein 423"
"ENSG00000161681",281.200171032649,-0.336194453584441,0.110424915940979,-3.04455249722929,0.00233026757116012,0.00508867735423883,"SHANK1","50944","SH3 and multiple ankyrin repeat domains 1"
"ENSG00000170439",11.0461490526986,-1.80905435351524,0.594419555171576,-3.04339643232812,0.00233923945820709,0.00510751276074904,"TMT1B","196410","thiol methyltransferase 1B"
"ENSG00000168958",835.476826830511,0.212375907783492,0.0697929252961347,3.04294320495051,0.00234276544868132,0.00511445373761892,"MFF","56947","mitochondrial fission factor"
"ENSG00000186416",155.538068778718,0.448064373019273,0.147252926271372,3.04282152052814,0.00234371295005458,0.00511576443393134,"NKRF","55922","NFKB repressing factor"
"ENSG00000187634",183.229649921658,0.426457118022821,0.140265816997144,3.04034958161976,0.00236303694375565,0.00515718028684597,"SAMD11","148398","sterile alpha motif domain containing 11"
"ENSG00000165502",1400.28012730592,-0.175385834799533,0.0576978563423194,-3.03972878574508,0.00236791278174155,0.00516705634843158,"RPL36AL","6166","ribosomal protein L36a like"
"ENSG00000067191",67.0218923070182,-0.701343270258095,0.230806094518164,-3.0386687653211,0.00237625966234979,0.00518450257641912,"CACNB1","782","calcium voltage-gated channel auxiliary subunit beta 1"
"ENSG00000172531",2197.62219058581,0.150587106481424,0.0495649595007092,3.0381767280425,0.0023801432400628,0.00519220708585636,"PPP1CA","5499","protein phosphatase 1 catalytic subunit alpha"
"ENSG00000176444",234.044133547878,0.378307020094894,0.124563250949446,3.03706765206722,0.00238891833226943,0.00521057841956295,"CLK2","1196","CDC like kinase 2"
"ENSG00000171621",607.0715212426,0.246110338123275,0.0810677567615586,3.03585972962283,0.00239850919118889,0.00523072335894376,"SPSB1","80176","splA/ryanodine receptor domain and SOCS box containing 1"
"ENSG00000197375",66.606956670987,-0.712341840424319,0.234783069654603,-3.03404262271665,0.00241300335915723,0.00526155400314533,"SLC22A5","6584","solute carrier family 22 member 5"
"ENSG00000170396",247.75854041853,0.387799362201142,0.127819078633592,3.03397087779682,0.00241357727484273,0.00526202690482725,"ZNF804A","91752","zinc finger protein 804A"
"ENSG00000086598",4984.54290911734,-0.125105717611726,0.0412397112792239,-3.03362253835061,0.0024163655547371,0.00526732665962363,"TMED2","10959","transmembrane p24 trafficking protein 2"
"ENSG00000103494",364.534786506134,-0.298212670502886,0.0983093682425492,-3.03341050638363,0.00241806420584124,0.00527024996534874,"RPGRIP1L","23322","RPGRIP1 like"
"ENSG00000244005",241.935876722325,-0.362075980049618,0.11937674778218,-3.03305280782384,0.00242093231266317,0.00527572089664792,"NFS1","9054","NFS1 cysteine desulfurase"
"ENSG00000169228",93.5663082916708,0.564819250630316,0.186228517370817,3.03293640847525,0.00242186629985359,0.00527697597978153,"RAB24","53917","RAB24, member RAS oncogene family"
"ENSG00000183807",24.1189340281421,-1.11998942900171,0.369301140861203,-3.03272669667339,0.00242354985760822,0.0052798636809209,"FAM162B","221303","family with sequence similarity 162 member B"
"ENSG00000124659",364.591957925044,0.297954565712369,0.0982480787517283,3.03267574794309,0.00242395903362167,0.0052799746138806,"TBCC","6903","tubulin folding cofactor C"
"ENSG00000179300",4.49828930855356,-3.74422114441991,1.23516700809844,-3.03134808481017,0.00243464398941464,0.00530246536367562,"RTL3","203430","retrotransposon Gag like 3"
"ENSG00000155846",29.7613335206608,1.00844991559634,0.332775678459472,3.03041953145369,0.00244214253032729,0.00531801072871802,"PPARGC1B","133522","PPARG coactivator 1 beta"
"ENSG00000095321",1014.82454344942,-0.20476135502134,0.0675771770545866,-3.03003712120056,0.00244523682762433,0.00532396223452908,"CRAT","1384","carnitine O-acetyltransferase"
"ENSG00000263513",5.86998829636057,-2.67717724437658,0.883782837669505,-3.02922520133585,0.00245181842864424,0.0053375036929629,"FAM72C","554282","family with sequence similarity 72 member C"
"ENSG00000185414",421.821907029372,-0.274060736547809,0.0904817170649562,-3.02890733551246,0.00245439953159337,0.00534233352482988,"MRPL30","51263","mitochondrial ribosomal protein L30"
"ENSG00000164070",190.684071930356,0.400081446086343,0.13210972587238,3.0284026663777,0.00245850260462376,0.00535047421543782,"HSPA4L","22824","heat shock protein family A (Hsp70) member 4 like"
"ENSG00000214309",35.8067607942233,0.931570472037991,0.307630091501194,3.02821634740623,0.00246001900526833,0.00535298392140037,"MBLAC1","255374","metallo-beta-lactamase domain containing 1"
"ENSG00000140265",314.205783089757,0.324355663449932,0.10714458509863,3.02727070296041,0.00246772855798774,0.00536896715199636,"ZSCAN29","146050","zinc finger and SCAN domain containing 29"
"ENSG00000176248",594.582634963706,0.246355100859953,0.0813810921571098,3.02717860291619,0.00246848060196523,0.00536981064380275,"ANAPC2","29882","anaphase promoting complex subunit 2"
"ENSG00000175895",243.196102344461,-0.379064991557982,0.125252776069732,-3.02639992064484,0.00247484732774593,0.00538286598528919,"PLEKHF2","79666","pleckstrin homology and FYVE domain containing 2"
"ENSG00000149262",352.42390519907,-0.296935023402575,0.0981313494786609,-3.02589361075836,0.00247899511714097,0.00539109193395656,"INTS4","92105","integrator complex subunit 4"
"ENSG00000275023",573.75282004751,-0.245269071301064,0.0810595682829875,-3.02578802843859,0.00247986086917103,0.00539217903361503,"MLLT6","4302","MLLT6, PHD finger containing"
"ENSG00000185115",308.441399356233,-0.320186787359084,0.105829680431114,-3.02549139385806,0.00248229468873204,0.00539667489637597,"NSMCE3","56160","NSE3 component of SMC5/6 complex"
"ENSG00000215251",379.805743873336,0.307301241343823,0.101605283225029,3.02446124443383,0.00249076381447115,0.00541428865747431,"FASTKD5","60493","FAST kinase domains 5"
"ENSG00000198920",413.840583005193,0.301897725842652,0.0998512057397953,3.02347601719878,0.00249888834663498,0.00543114827498986,"KIAA0753","9851","KIAA0753"
"ENSG00000198720",125.499827895836,0.513197927229015,0.169821333576139,3.02198738180869,0.0025112101591721,0.00545712405276886,"ANKRD13B","124930","ankyrin repeat domain 13B"
"ENSG00000160767",1087.73131518694,0.196629997381979,0.0650681115877066,3.02191031188814,0.00251184959711788,0.00545770888431717,"ENTREP3","10712","endosomal transmembrane epsin interactor 3"
"ENSG00000127528",254.64041713318,0.417469169909189,0.138153869219274,3.0217696563141,0.00251301697998083,0.00545917976779208,"KLF2","10365","KLF transcription factor 2"
"ENSG00000128159",547.193097047828,0.249134791477547,0.0824474750493769,3.02173949327548,0.00251326738529443,0.00545917976779208,"TUBGCP6","85378","tubulin gamma complex component 6"
"ENSG00000243477",59.1286950220016,-0.734601681368513,0.24313631766192,-3.0213572716437,0.00251644246269873,0.00546527100136366,"NAA80","24142","N-alpha-acetyltransferase 80, NatH catalytic subunit"
"ENSG00000169902",882.188344450492,0.20136857643565,0.0666552730276081,3.02104495697205,0.00251903955334519,0.00546994368346551,"TPST1","8460","tyrosylprotein sulfotransferase 1"
"ENSG00000121940",403.978866448066,-0.283688405709935,0.0939051747085695,-3.0210092957108,0.00251933625480824,0.00546994368346551,"CLCC1","23155","chloride channel CLIC like 1"
"ENSG00000109971",27486.3033760586,-0.114121912909513,0.0377909501770431,-3.01982121049814,0.00252923940789141,0.00549063638142636,"HSPA8","3312","heat shock protein family A (Hsp70) member 8"
"ENSG00000176261",246.502387654643,-0.350139596946937,0.115982349297218,-3.0189041614398,0.00253690770358613,0.00550647212598709,"ZBTB8OS","339487","zinc finger and BTB domain containing 8 opposite strand"
"ENSG00000188396",13.270334936984,1.59014419839426,0.527118426032925,3.01667352128369,0.0025556490003374,0.00554633411382309,"DYNLT4","343521","dynein light chain Tctex-type 4"
